תאריך,שם נייר ערך,"מספר ני""ע",סוג,תשואה ברוטו,"מח""מ",,דירוג מעלות,שער אחרון
23/05/2017,עזריאלי אגח ב,1134436,צמוד מדד,0.74%,4.28,עזריאלי,AA+,99.7
23/05/2017,עזריאלי אגח ג,1136324,צמוד מדד,1.07%,5.33,עזריאלי,AA+,103.73
23/05/2017,פועל הנ שה נד 1,1940444,צמוד מדד,0.43%,2.84,פועלים שה,AA,131.85
23/05/2017,פועלים הנ אגח29,1940485,לא צמוד,0.67%,1.48,פועלים,AAA,107.86
23/05/2017,פועלים הנ אגח30,1940493,לא צמוד,0.33%,1.5,פועלים,AAA,102.23
23/05/2017,פועלים הנ אגח31,1940527,צמוד מדד,-0.17%,0.7,פועלים,AAA,107.08
23/05/2017,פועלים הנ אגח32,1940535,צמוד מדד,0.47%,4.67,פועלים,AAA,127.68
23/05/2017,פועלים הנ אגח33,1940568,צמוד מדד,0.51%,2.27,פועלים,AAA,103.6
23/05/2017,פועלים הנ אגח34,1940576,צמוד מדד,0.25%,3.31,פועלים,AAA,102.4
23/05/2017,פועלים הנ הת טו,1940543,צמוד מדד,0.57%,4.67,פועלים,AA+,119.18
23/05/2017,פועלים הנ הת טז,1940550,לא צמוד,1.62%,4.52,פועלים,AA+,123.2
23/05/2017,פועלים הנ הת יא,1940410,לא צמוד,0.97%,2.27,פועלים,AA+,112.74
23/05/2017,פועלים הנ הת יג,1940436,לא צמוד,0.20%,0.27,פועלים,AA+,100.54
23/05/2017,פועלים הנ הת יד,1940501,צמוד מדד,0.41%,3.75,פועלים,AA+,122.1
23/05/2017,פועלים הנפ הת ט,1940386,צמוד מדד,0.51%,0.58,פועלים,AA+,124.62
23/05/2017,פועלים הנפ הת י,1940402,צמוד מדד,0.22%,2.3,פועלים,AA+,131.85
23/05/2017,פורמולה אגח א,2560142,לא צמוד,2.14%,3.39,פורמולה,A+,103.39
23/05/2017,פז נפט אגח ג,1114073,לא צמוד,1.06%,1.96,פז נפט,AA-,102.79
23/05/2017,פז נפט אגח ד,1132505,לא צמוד,1.64%,6.63,פז נפט,AA-,100.81
23/05/2017,פז נפט אגח ה,1139534,לא צמוד,2.15%,5.08,פז נפט,AA-,105.67
23/05/2017,פז נפט אגח ו,1139542,צמוד מדד,1.05%,5.67,פז נפט,AA-,106.04
23/05/2017,פלאזה סנט אגח א,1109495,צמוד מדד,24.23%,1.85,פלאזה סנט,CCC,89.66
23/05/2017,פלאזה סנט אגח ב,1109503,צמוד מדד,20.95%,2.28,פלאזה סנט,CCC,89
23/05/2017,פנינסולה אגח א,3330073,לא צמוד,1.53%,1.71,פנינסולה,A,99.85
23/05/2017,פניקס הון אגח ב,1120799,צמוד מדד,0.54%,2.27,פניקס,AA-,113.76
23/05/2017,פניקס הון אגח ג,1120807,לא צמוד,0.77%,0.35,פניקס,AA-,102.72
23/05/2017,פניקס הון התח א,1115104,צמוד מדד,0.38%,0.77,פניקס,AA,112.5
23/05/2017,פרטנר אגח ג,1118827,צמוד מדד,0.37%,1.08,פרטנר,A+,113.29
23/05/2017,פרטנר אגח ד,1118835,לא צמוד,1.00%,2.55,פרטנר,A+,101.06
23/05/2017,פרטנר אגח ה,1118843,לא צמוד,0.97%,0.59,פרטנר,A+,104.9
23/05/2017,צרפתי אגח ז,4250163,לא צמוד,1.92%,0.83,צרפתי,BBB+,106.2
23/05/2017,צרפתי אגח ח,4250189,לא צמוד,2.06%,2.53,צרפתי,BBB+,106.49
23/05/2017,קופרליין אגח א,1136589,לא צמוד,2.64%,2.13,קופרליין,A,107.83
23/05/2017,קופרליין אגח ב,1140177,לא צמוד,4.87%,5.22,קופרליין,A,102.7
23/05/2017,קיי.בי.אס אגח א,1137918,לא צמוד,3.27%,3.48,קיי.בי.אס,AA-,104.49
23/05/2017,קליין אגח א,1136977,לא צמוד,4.37%,2.83,קליין,A-,107.31
23/05/2017,קליין אגח ב,1140409,לא צמוד,5.94%,4.98,קליין,A-,104.78
23/05/2017,קרדן אןוי אגח א,1105535,צמוד מדד,51.30%,0.76,קרדן,B,93.02
23/05/2017,קרדן אןוי אגח ב,1113034,צמוד מדד,39.80%,1.63,קרדן,B,77.04
23/05/2017,רבוע נדלן אגח ג,1115724,צמוד מדד,1.04%,0.93,רבוע נדלן,A+,111
23/05/2017,רבוע נדלן אגח ד,1119999,צמוד מדד,0.76%,1.56,רבוע נדלן,A+,115.4
23/05/2017,רבוע נדלן אגח ה,1130467,צמוד מדד,1.48%,4.34,רבוע נדלן,A+,108
23/05/2017,רבוע נדלן אגח ו,1140607,צמוד מדד,2.03%,6.81,רבוע נדלן,A+,101.62
23/05/2017,רבוע נדלן אגח ז,1140615,צמוד מדד,1.50%,6.56,רבוע נדלן,A+,101.36
23/05/2017,רגנסי אגח א,5510029,לא צמוד,3.00%,1.52,רגנסי,BBB+,108.11
23/05/2017,ריט 1 אגח א,1106657,צמוד מדד,0.03%,0.19,רייט,AA-,122.22
23/05/2017,ריט 1 אגח ג,1120021,צמוד מדד,0.55%,2.14,רייט,AA-,115.22
23/05/2017,ריט 1 אגח ד,1129899,צמוד מדד,1.24%,4.98,רייט,AA-,115.14
23/05/2017,ריט 1 אגח ה,1136753,צמוד מדד,1.80%,7.33,רייט,AA-,117.75
23/05/2017,ריט 1 אגח ו,1138544,צמוד מדד,2.18%,8.69,רייט,AA-,113.35
23/05/2017,רילייטד אגח א,1134923,לא צמוד,2.77%,2.9,ריילייטד,A+,107.67
23/05/2017,רכבת ישר אגח א,1134980,לא צמוד,0.92%,1.83,רכבת ישראל,AA+,100.76
23/05/2017,רכבת ישר אגח ב,1134998,צמוד מדד,0.25%,1.85,רכבת ישראל,AA+,101.43
23/05/2017,שופרסל אגח ב,7770142,צמוד מדד,0.61%,1.34,שופרסל,A+,131.48
23/05/2017,שופרסל אגח ד,7770191,צמוד מדד,1.56%,5.82,שופרסל,A+,110.33
23/05/2017,שופרסל אגח ה,7770209,לא צמוד,2.69%,5.49,שופרסל,A+,116.85
23/05/2017,שופרסל אגח ו,7770217,צמוד מדד,1.85%,6.43,שופרסל,A+,119.27
23/05/2017,שטראוס אגח ב,7460140,צמוד מדד,0.36%,0.68,שטראוס,AA+,124.5
23/05/2017,שטראוס אגח ד,7460363,לא צמוד,1.54%,4.07,שטראוס,AA+,113.19
23/05/2017,שכון ובי אגח 4,1117910,צמוד מדד,1.81%,1.26,שיכון ובינוי,A,113.44
23/05/2017,שכון ובי אגח 5,1125210,צמוד מדד,1.18%,2.46,שיכון ובינוי,A,115.78
23/05/2017,שכון ובי אגח 6,1129733,צמוד מדד,2.09%,5.04,שיכון ובינוי,A,112.54
23/05/2017,שכון ובי אגח 7,1129741,לא צמוד,2.98%,4.75,שיכון ובינוי,A,117.1
23/05/2017,שכון ובי אגח 8,1135888,צמוד מדד,2.97%,7.08,שיכון ובינוי,A,107.04
23/05/2017,שלמה החז אגח טו,1410273,לא צמוד,1.52%,1.48,שלמה החזקות,A,106.22
23/05/2017,שלמה החז אגח טז,1410281,צמוד מדד,1.31%,2.91,שלמה החזקות,A,102.72
23/05/2017,שלמה החז אגח יא,1410224,צמוד מדד,0.79%,0.35,שלמה החזקות,A,105.48
23/05/2017,שלמה החז אגח יב,1410232,לא צמוד,1.07%,0.35,שלמה החזקות,A,102.32
23/05/2017,שלמה החז אגח יד,1410265,צמוד מדד,0.87%,1.49,שלמה החזקות,A,105
23/05/2017,שפיר הנדס אגח א,1136134,לא צמוד,2.13%,4.06,שפיר,A+,105.48
23/05/2017,תעש אוירית אגחג,1127547,לא צמוד,0.96%,2.03,תעשיה אוירית,AA,108.14
23/05/2017,תעש אוירית אגחד,1133131,לא צמוד,1.02%,5.38,תעשיה אוירית,AA,100.18
,,,,,,,,
